Running: Aha-floor-Qwen3.5-4B  (aha_beta=4.0, floor_alpha=0.1)
[36m(WorkerDict pid=961244)[0m /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/verl/utils/device.py:134: FutureWarning: torch.cuda._set_allocator_settings is deprecated. Use torch._C._accelerator_setAllocatorSettings instead.
[36m(WorkerDict pid=961244)[0m   torch.cuda.memory._set_allocator_settings(f"expandable_segments:{enable}")
[36m(TaskRunner pid=949573)[0m Training Progress:  63%|██████▎   | 26/41 [1:09:52<40:05, 160.39s/it]
[36m(WorkerDict pid=961243)[0m /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/verl/utils/device.py:134: FutureWarning: torch.cuda._set_allocator_settings is deprecated. Use torch._C._accelerator_setAllocatorSettings instead.
[36m(WorkerDict pid=961243)[0m   torch.cuda.memory._set_allocator_settings(f"expandable_segments:{enable}")
se_length:1024 - timing_s/gen:35.300343946000794 - timing_s/adv:14.385236222005915 - timing_s/update_actor:103.62988915100868 - timing_s/dump_rollout_generations:0.2872339770110557 - timing_s/step:153.71564941901306 - timing_s/stop_profile:2.4813998606987298e-05 - timing_per_token_ms/update_actor:0.27780503269435697 - timing_per_token_ms/adv:0.03856311197194312 - timing_per_token_ms/gen:0.22663437712107035 - perf/total_num_tokens:373031 - perf/time_per_step:153.71564941901306 - perf/throughput:1213.3800345310185
[36m(TaskRunner pid=949573)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-floor-Qwen3.5-4B/25.jsonl
[36m(TaskRunner pid=949573)[0m local_global_step_folder: /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/checkpoints/Aha-floor-Qwen3.5-4B/global_step_25
[36m(TaskRunner pid=949573)[0m step:25 - global_seqlen/min:161631 - global_seqlen/max:179316 - global_seqlen/minmax_diff:17685 - global_seqlen/balanced_min:170473 - global_seqlen/balanced_max:170474 - global_seqlen/mean:170473.5 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:9.049846618406235 - rollout_corr/training_log_ppl:1.940500267090336 - rollout_corr/kl:0.367935681054669 - rollout_corr/k3_kl:0.3524076820861909 - rollout_corr/rollout_ppl:5.201004693585057 - rollout_corr/rollout_log_ppl:1.505315532607417 - rollout_corr/log_ppl_diff:0.4351847116504946 - rollout_corr/log_ppl_abs_diff:0.4435784960946729 - rollout_corr/log_ppl_diff_max:2.7213335037231445 - rollout_corr/log_ppl_diff_min:-2.215378761291504 - rollout_corr/ppl_ratio:1.6813179081486118 - rollout_corr/chi2_token:4.418143858832698 - rollout_corr/chi2_seq:8.614047163917173 - actor/pg_loss:0.26069839308426407 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.26069839308426407 - actor/vopd_loss_weighted:0.26069839308426407 - actor/policy_fallback_fraction:0.0 - aha/u_mean:0.03157479050869663 - aha/u_neg_valley_frac:0.47468291799868306 - aha/floor_clamped_frac:0.47468291799868306 - aha/q_tail_mass:0.0033213519622691933 - aha/argmax_conf:0.5999528765678406 - self_distillation/raw_jsd_token_mean:0.26024350067300184 - self_distillation/weighted_jsd_token_mean:0.26024350067300184 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:2341.0806451612902 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:0.5237027406692505 - timing_s/update_actor/student_forward:14.305413070032955 - timing_s/update_actor/teacher_forward:18.429208195986575 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:18.185208751965547 - timing_s/update_actor/loss_compute:0.018605145014589652 - timing_s/update_actor/backward:33.49905196999316 - timing_s/update_actor/optimizer_step:0.08759012399241328 - timing_s/update_actor/teacher_ema_update:6.979600584600121e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:121.130624294281 - perf/max_memory_reserved_gb:138.98828125 - perf/cpu_memory_used_gb:329.5851173400879 - actor/lr:2e-06 - training/global_step:25 - training/epoch:0 - response_length/mean:188.9934844970703 - response_length/max:1024.0 - response_length/min:2.0 - response_length/clip_ratio:0.01692708395421505 - response_length_non_aborted/mean:188.9934844970703 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:2.0 - response_length_non_aborted/clip_ratio:0.01692708395421505 - response/aborted_ratio:0.0 - prompt_length/mean:254.9479217529297 - prompt_length/max:791.0 - prompt_length/min:154.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:2.812800812534988e-05 - timing_s/agent_loop/generate_sequences/min:1.528506053989986 - timing_s/agent_loop/generate_sequences/max:27.351706080007716 - timing_s/agent_loop/generate_sequences/mean:12.513958938588226 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:27.351706080007716 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:435 - timing_s/agent_loop/slowest/response_length:1024 - timing_s/gen:34.16782077398966 - timing_s/adv:12.979238379994058 - timing_s/update_actor:92.8690864139935 - timing_s/dump_rollout_generations:0.29037594799592625 - timing_s/step:140.411662272003 - timing_s/save_checkpoint:18.379594123005518 - timing_s/stop_profile:2.77780054602772e-05 - timing_per_token_ms/update_actor:0.2723856975248162 - timing_per_token_ms/adv:0.0380681993975429 - timing_per_token_ms/gen:0.2354014948568669 - perf/total_num_tokens:340947 - perf/time_per_step:140.411662272003 - perf/throughput:1214.0978693761328
[36m(TaskRunner pid=949573)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-floor-Qwen3.5-4B/26.jsonl
[36m(TaskRunner pid=949573)[0m step:26 - global_seqlen/min:164055 - global_seqlen/max:220240 - global_seqlen/minmax_diff:56185 - global_seqlen/balanced_min:192115 - global_seqlen/balanced_max:192180 - global_seqlen/mean:192147.5 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:7.897883803503854 - rollout_corr/training_log_ppl:1.841964544568743 - rollout_corr/kl:0.3212871736713818 - rollout_corr/k3_kl:0.3055563484983785 - rollout_corr/rollout_ppl:4.947513147762844 - rollout_corr/rollout_log_ppl:1.4580328822135926 - rollout_corr/log_ppl_diff:0.38393166001353946 - rollout_corr/log_ppl_abs_diff:0.3845657363533974 - rollout_corr/log_ppl_diff_max:1.9334526062011719 - rollout_corr/log_ppl_diff_min:-0.043562889099121094 - rollout_corr/ppl_ratio:1.5488460063934326 - rollout_corr/chi2_token:6.857744630745479 - rollout_corr/chi2_seq:-0.8834564524037497 - actor/pg_loss:0.2497692667141867 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.2497692667141867 - actor/vopd_loss_weighted:0.2497692667141867 - actor/policy_fallback_fraction:0.0 - aha/u_mean:0.004517062316049955 - aha/u_neg_valley_frac:0.4820343588079725 - aha/floor_clamped_frac:0.4820343588079725 - aha/q_tail_mass:0.0035117995883670768 - aha/argmax_conf:0.6413454413414001 - self_distillation/raw_jsd_token_mean:0.25449739630733215 - self_distillation/weighted_jsd_token_mean:0.25449739630733215 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:2121.585714285714 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:0.7673062086105347 - timing_s/update_actor/student_forward:16.531942123940098 - timing_s/update_actor/teacher_forward:20.930498247995274 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:21.01158994596335 - timing_s/update_actor/loss_compute:0.02151849197980482 - timing_s/update_actor/backward:39.440670573938405 - timing_s/update_actor/optimizer_step:0.08762106699577998 - timing_s/update_actor/teacher_ema_update:5.1901995902881026e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:121.130624294281 - perf/max_memory_reserved_gb:138.98828125 - perf/cpu_memory_used_gb:333.1146812438965 - actor/lr:2e-06 - training/global_step:26 - training/epoch:0 - response_length/mean:193.3737030029297 - response_length/max:1024.0 - response_length/min:4.0 - response_length/clip_ratio:0.015625 - response_length_non_aborted/mean:193.3737030029297 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:4.0 - response_length_non_aborted/clip_ratio:0.015625 - response/aborted_ratio:0.0 - prompt_length/mean:307.0104064941406 - prompt_length/max:3329.0 - prompt_length/min:167.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:3.315600042697042e-05 - timing_s/agent_loop/generate_sequences/min:2.452393064988428 - timing_s/agent_loop/generate_sequences/max:27.74266424200323 - timing_s/agent_loop/generate_sequences/mean:13.588488733239993 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:27.74266424200323 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:285 - timing_s/agent_loop/slowest/response_length:102[36m(TaskRunner pid=949573)[0m Training Progress:  66%|██████▌   | 27/41 [1:12:41<38:02, 163.02s/it]
[36m(TaskRunner pid=949573)[0m Training Progress:  68%|██████▊   | 28/41 [1:14:54<33:22, 154.06s/it]
4 - timing_s/gen:34.98967477399856 - timing_s/adv:15.130743002009694 - timing_s/update_actor:110.77741168100329 - timing_s/dump_rollout_generations:0.2909755720029352 - timing_s/step:161.30475906698848 - timing_s/stop_profile:2.9610004276037216e-05 - timing_per_token_ms/update_actor:0.2882613921102364 - timing_per_token_ms/adv:0.039372729288722715 - timing_per_token_ms/gen:0.23560325345596325 - perf/total_num_tokens:384295 - perf/time_per_step:161.30475906698848 - perf/throughput:1191.2078794910371
[36m(TaskRunner pid=949573)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-floor-Qwen3.5-4B/27.jsonl
[36m(TaskRunner pid=949573)[0m step:27 - global_seqlen/min:197112 - global_seqlen/max:198701 - global_seqlen/minmax_diff:1589 - global_seqlen/balanced_min:197869 - global_seqlen/balanced_max:197944 - global_seqlen/mean:197906.5 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:9.253632585207622 - rollout_corr/training_log_ppl:1.9571806556648679 - rollout_corr/kl:0.3398266574367881 - rollout_corr/k3_kl:0.335797808960908 - rollout_corr/rollout_ppl:5.214951482084063 - rollout_corr/rollout_log_ppl:1.5301475640800264 - rollout_corr/log_ppl_diff:0.42703309800061917 - rollout_corr/log_ppl_abs_diff:0.4277161175592078 - rollout_corr/log_ppl_diff_max:2.1509017944335938 - rollout_corr/log_ppl_diff_min:-0.02858281135559082 - rollout_corr/ppl_ratio:1.6599818385309644 - rollout_corr/chi2_token:11.56431461042828 - rollout_corr/chi2_seq:-0.7795609881480535 - actor/pg_loss:0.25665590776285774 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.25665590776285774 - actor/vopd_loss_weighted:0.25665590776285774 - actor/policy_fallback_fraction:0.0 - aha/u_mean:0.0430266776400256 - aha/u_neg_valley_frac:0.4688591936396228 - aha/floor_clamped_frac:0.4688591936396228 - aha/q_tail_mass:0.0036151783521442362 - aha/argmax_conf:0.578499972820282 - self_distillation/raw_jsd_token_mean:0.25896972893840736 - self_distillation/weighted_jsd_token_mean:0.25896972893840736 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:2041.513888888889 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:0.5179362893104553 - timing_s/update_actor/student_forward:17.061365005065454 - timing_s/update_actor/teacher_forward:23.014270612038672 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:22.334571657978813 - timing_s/update_actor/loss_compute:0.021634193035424687 - timing_s/update_actor/backward:42.39574711502064 - timing_s/update_actor/optimizer_step:0.08639048700570129 - timing_s/update_actor/teacher_ema_update:6.59910001559183e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:121.130624294281 - perf/max_memory_reserved_gb:138.98828125 - perf/cpu_memory_used_gb:332.3581008911133 - actor/lr:2e-06 - training/global_step:27 - training/epoch:0 - response_length/mean:191.3919219970703 - response_length/max:1024.0 - response_length/min:3.0 - response_length/clip_ratio:0.01171875 - response_length_non_aborted/mean:191.3919219970703 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:3.0 - response_length_non_aborted/clip_ratio:0.01171875 - response/aborted_ratio:0.0 - prompt_length/mean:323.9895935058594 - prompt_length/max:3935.0 - prompt_length/min:103.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:2.9960996471345425e-05 - timing_s/agent_loop/generate_sequences/min:1.863258693003445 - timing_s/agent_loop/generate_sequences/max:26.69211230200017 - timing_s/agent_loop/generate_sequences/mean:12.930329865454325 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:26.69211230200017 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:332 - timing_s/agent_loop/slowest/response_length:998 - timing_s/gen:35.11944656200649 - timing_s/adv:15.94885312000406 - timing_s/update_actor:117.61991295599728 - timing_s/dump_rollout_generations:0.28360330099530984 - timing_s/step:169.0974099580053 - timing_s/stop_profile:2.6487003196962178e-05 - timing_per_token_ms/update_actor:0.2971603079130733 - timing_per_token_ms/adv:0.04029390929556144 - timing_per_token_ms/gen:0.23892567853381197 - perf/total_num_tokens:395813 - perf/time_per_step:169.0974099580053 - perf/throughput:1170.369788923138
[36m(TaskRunner pid=949573)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-floor-Qwen3.5-4B/28.jsonl
[36m(TaskRunner pid=949573)[0m step:28 - global_seqlen/min:159294 - global_seqlen/max:165408 - global_seqlen/minmax_diff:6114 - global_seqlen/balanced_min:162351 - global_seqlen/balanced_max:162351 - global_seqlen/mean:162351.0 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:10.319418413885707 - rollout_corr/training_log_ppl:2.05840926540309 - rollout_corr/kl:0.45089781387098904 - rollout_corr/k3_kl:0.423937951182497 - rollout_corr/rollout_ppl:5.3765221094263005 - rollout_corr/rollout_log_ppl:1.5258429625938679 - rollout_corr/log_ppl_diff:0.5325663048645546 - rollout_corr/log_ppl_abs_diff:0.5330163810787529 - rollout_corr/log_ppl_diff_max:2.8065311908721924 - rollout_corr/log_ppl_diff_min:-0.022027015686035156 - rollout_corr/ppl_ratio:1.8711800924662887 - rollout_corr/chi2_token:7.214789158311383 - rollout_corr/chi2_seq:-0.9141038913151314 - actor/pg_loss:0.2773428506334312 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.2773428506334312 - actor/vopd_loss_weighted:0.2773428506334312 - actor/policy_fallback_fraction:0.0 - aha/u_mean:0.09774945528599722 - aha/u_neg_valley_frac:0.45047465891673644 - aha/floor_clamped_frac:0.45047465891673644 - aha/q_tail_mass:0.0032905031804493145 - aha/argmax_conf:0.5758206844329834 - self_distillation/raw_jsd_token_mean:0.2772545909573292 - self_distillation/weighted_jsd_token_mean:0.2772545909573292 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:2396.7931034482763 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:0.965523898601532 - timing_s/update_actor/student_forward:12.492748885997571 - timing_s/update_actor/teacher_forward:17.525668292946648 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:17.16646140901139 - timing_s/update_actor/loss_compute:0.017598877020645887 - timing_s/update_actor/backward:31.309251179060084 - timing_s/update_actor/optimizer_step:0.0865932049928233 - timing_s/update_actor/teacher_ema_update:4.960800288245082e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:121.130624294281 - perf/max_memory_reserved_gb:138.98828125 - perf/cpu_memory_used_gb:327.2304382324219 - actor/lr:2e-06 - training/global_step:28 - training/epoch:0 - response_length/mean:181.0078125 - response_length/max:1024.0 - response_length/min:3.0 - response_length/clip_ratio:0.00390625 - response_length_non_aborted/mean:181.0078125 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:3.0 - response_length_non_aborted/clip_ratio:0.00390625 - response/aborted_ratio:0.0 - prompt_length/mean:241.78125 - prompt_length/max:498.0 - prompt_length/min:125.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:1.838499156292528e-05 - timing_s/agent_loop/generate_sequences/min:2.014931573998183 - timing_s/agent_loop/generate_sequences/max:25.44072239199886 - timing_s/agent_loop/generate_sequences/mean:12.2620707561004 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:25.44072239199886 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:269 - timing_s/agent_loop/slowest/response_length:1024 - timing_s/gen:32.71[36m(TaskRunner pid=949573)[0m Training Progress:  71%|███████   | 29/41 [1:17:19<30:14, 151.24s/it]
[36m(TaskRunner pid=949573)[0m Training Progress:  73%|███████▎  | 30/41 [1:20:12<28:53, 157.60s/it]
628015500028 - timing_s/adv:13.097791480002343 - timing_s/update_actor:86.84094542899402 - timing_s/dump_rollout_generations:0.2846057069982635 - timing_s/step:133.06385756800591 - timing_s/stop_profile:2.42529931711033e-05 - timing_per_token_ms/update_actor:0.26744813838225207 - timing_per_token_ms/adv:0.04033788359789081 - timing_per_token_ms/gen:0.23534521814349832 - perf/total_num_tokens:324702 - perf/time_per_step:133.06385756800591 - perf/throughput:1220.0984021301658
[36m(TaskRunner pid=949573)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-floor-Qwen3.5-4B/29.jsonl
[36m(TaskRunner pid=949573)[0m step:29 - global_seqlen/min:175428 - global_seqlen/max:180441 - global_seqlen/minmax_diff:5013 - global_seqlen/balanced_min:177934 - global_seqlen/balanced_max:177935 - global_seqlen/mean:177934.5 - self_distillation/teacher_always_on_fraction:1.0 - self_distillation/teacher_image_swap_fraction:1.0 - self_distillation/policy_fallback_fraction:0.0 - self_distillation/grpo_fallback_count:0.0 - rollout_corr/rollout_is_mean:1.0 - rollout_corr/rollout_is_ratio_fraction_high:0.0 - rollout_corr/rollout_is_ratio_fraction_low:0.0 - rollout_corr/rollout_is_max:1.0 - rollout_corr/rollout_is_min:1.0 - rollout_corr/rollout_is_std:0.0 - rollout_corr/rollout_is_eff_sample_size:1.0 - rollout_corr/rollout_is_seq_mean:1.0 - rollout_corr/rollout_is_seq_std:0.0 - rollout_corr/rollout_is_seq_max:1.0 - rollout_corr/rollout_is_seq_min:1.0 - rollout_corr/rollout_is_seq_max_deviation:0.0 - rollout_corr/rollout_is_seq_fraction_high:0.0 - rollout_corr/rollout_is_seq_fraction_low:0.0 - rollout_corr/training_ppl:10.008355170488358 - rollout_corr/training_log_ppl:2.0376188326627016 - rollout_corr/kl:0.4062264636158943 - rollout_corr/k3_kl:0.45040922798216343 - rollout_corr/rollout_ppl:5.368881117552519 - rollout_corr/rollout_log_ppl:1.539886238053441 - rollout_corr/log_ppl_diff:0.4977325820364058 - rollout_corr/log_ppl_abs_diff:0.49823536816984415 - rollout_corr/log_ppl_diff_max:2.2032318115234375 - rollout_corr/log_ppl_diff_min:-0.05752730369567871 - rollout_corr/ppl_ratio:1.800463130697608 - rollout_corr/chi2_token:570.1369622368366 - rollout_corr/chi2_seq:-0.584238413721323 - actor/pg_loss:0.2503517236909829 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.2503517236909829 - actor/vopd_loss_weighted:0.2503517236909829 - actor/policy_fallback_fraction:0.0 - aha/u_mean:0.04245885969976371 - aha/u_neg_valley_frac:0.474679259583354 - aha/floor_clamped_frac:0.474679259583354 - aha/q_tail_mass:0.003956772199671832 - aha/argmax_conf:0.5996423363685608 - self_distillation/raw_jsd_token_mean:0.2500350659247488 - self_distillation/weighted_jsd_token_mean:0.2500350659247488 - self_distillation/self_distillation_mask.mean():1.0 - self_distillation/num_distill_tokens:2422.203125 - self_distillation/empty_target_batch:0.0 - actor/grad_norm:0.5251938104629517 - timing_s/update_actor/student_forward:15.366201107011875 - timing_s/update_actor/teacher_forward:18.926127139973687 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/teacher_null_forward:18.793160308981896 - timing_s/update_actor/loss_compute:0.019277476967545226 - timing_s/update_actor/backward:34.16876197702368 - timing_s/update_actor/optimizer_step:0.0860418789961841 - timing_s/update_actor/teacher_ema_update:4.825599899049848e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:121.130624294281 - perf/max_memory_reserved_gb:138.98828125 - perf/cpu_memory_used_gb:327.57369232177734 - actor/lr:2e-06 - training/global_step:29 - training/epoch:0 - response_length/mean:201.8502655029297 - response_length/max:1024.0 - response_length/min:3.0 - response_length/clip_ratio:0.02604166604578495 - response_length_non_aborted/mean:201.8502655029297 - response_length_non_aborted/max:1024.0 - response_length_non_aborted/min:3.0 - response_length_non_aborted/clip_ratio:0.02604166604578495 - response/aborted_ratio:0.0 - prompt_length/mean:261.5208435058594 - prompt_length/max:791.0 - prompt_length/min:151.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - timing_s/start_profile:2.1649000700563192e-05 - timing_s/agent_loop/generate_sequences/min:2.7555391709902324 - timing_s/agent_loop/generate_sequences/max:28.011515707999934 - timing_s/agent_loop/generate_sequences/mean:13.180770573805773 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:28.011515707999934 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:347 - timing_s/agent_loop/slowest/response_length:1024 - timing_s/gen:34.62835932901362 - timing_s/adv:13.48909875100071 - timing_s/update_actor:96.10915792601008 - timing_s/dump_rollout_generations:0.3043260150006972 - timing_s/step:144.63860179799667 - timing_s/stop_profile:2.580499858595431e-05 - timing_per_token_ms/update_actor:0.27006892403106225 - timing_per_token_ms/adv:0.03790467489722541 - timing_per_token_ms/gen:0.22337850567996348 - perf/total_num_tokens:355869 - perf/time_per_step:144.63860179799667 - perf/throughput:1230.2006365389555
[36m(TaskRunner pid=949573)[0m Dumped generations to /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/rollouts/Aha-floor-Qwen3.5-4B/30.jsonl
[36m(TaskRunner pid=949573)[0m local_global_step_folder: /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/checkpoints/Aha-floor-Qwen3.5-4B/global_step_30
