Running: OPSA-Qwen3.5-4B-think  (mode=entropy frac=0.2 adv=[-1.0,-0.5])
[36m(TaskRunner pid=929411)[0m Training Progress:  44%|████▍     | 50/114 [2:40:12<4:29:01, 252.21s/it]

[36m(TaskRunner pid=929411)[0m Dumped generations to /scratch/nkw3mr/Vision-OPD-OPSA/rollouts/OPSA-Qwen3.5-4B-think/49.jsonl
[36m(TaskRunner pid=929411)[0m step:49 - global_seqlen/min:477814 - global_seqlen/max:477814 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:477814 - global_seqlen/balanced_max:477814 - global_seqlen/mean:477814.0 - actor/entropy:0.014133535252767615 - perf/mfu/actor_infer:0 - opsa/selected_tokens:52428.0 - opsa/selected_fraction:0.1999969482421875 - opsa/advantage_mean:-0.5062049754544328 - opsa/sel_logp_mean:-21.40960221637293 - opsa/zero_sel_responses:0.0 - opsa/sel_entropy_mean:0.012489121407270432 - opsa/sel_entropy_max:0.746668815612793 - opsa/sel_entropy_min:0.0032634735107421875 - training/rollout_probs_diff_valid:1 - training/rollout_probs_diff_max:1.0 - training/rollout_probs_diff_mean:0.9110707640647888 - training/rollout_probs_diff_std:0.2846260368824005 - training/rollout_actor_probs_pearson_corr:-0.01377109158784151 - rollout_corr/training_ppl:50430522.375 - rollout_corr/training_log_ppl:17.697802305221558 - rollout_corr/kl:17.69774329662323 - rollout_corr/k3_kl:16.786677926778793 - rollout_corr/rollout_ppl:1.0000591557472944 - rollout_corr/rollout_log_ppl:5.9131132617885884e-05 - rollout_corr/log_ppl_diff:17.697743266820908 - rollout_corr/log_ppl_abs_diff:17.697743266820908 - rollout_corr/log_ppl_diff_max:18.846920013427734 - rollout_corr/log_ppl_diff_min:17.172653198242188 - rollout_corr/ppl_ratio:50427463.125 - rollout_corr/chi2_token:-0.9110658848658204 - rollout_corr/chi2_seq:-1.0 - actor/pg_loss:0.5063836900517344 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.5063836900517344 - actor/vopd_loss_weighted:0.5063836900517344 - opsa/selection_level:1.0 - opsa/micro_selected_tokens:819.1875 - opsa/clipfrac:0.0 - self_distillation/num_distill_tokens:819.1875 - actor/grad_norm:1543.887939453125 - timing_s/update_actor/student_forward:27.908195751937455 - timing_s/update_actor/teacher_forward:0.0 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/loss_compute:0.019492151026497595 - timing_s/update_actor/backward:71.72879351302981 - timing_s/update_actor/optimizer_step:0.08489357800863218 - timing_s/update_actor/teacher_ema_update:5.180099105928093e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:82.0756196975708 - perf/max_memory_reserved_gb:91.09375 - perf/cpu_memory_used_gb:254.5275001525879 - actor/lr:1e-06 - training/global_step:49 - training/epoch:1 - response_length/mean:4096.0 - response_length/max:4096.0 - response_length/min:4096.0 - response_length/clip_ratio:1.0 - response_length_non_aborted/mean:4096.0 - response_length_non_aborted/max:4096.0 - response_length_non_aborted/min:4096.0 - response_length_non_aborted/clip_ratio:1.0 - response/aborted_ratio:0.0 - prompt_length/mean:3369.84375 - prompt_length/max:3957.0 - prompt_length/min:3295.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - critic/advantages/mean:-0.10123945027589798 - critic/advantages/max:0.0 - critic/advantages/min:-1.0 - timing_s/start_profile:3.175399615429342e-05 - timing_s/agent_loop/generate_sequences/min:75.91582919699431 - timing_s/agent_loop/generate_sequences/max:77.24682893800491 - timing_s/agent_loop/generate_sequences/mean:76.66265028865632 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:77.24682893800491 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:3344 - timing_s/agent_loop/slowest/response_length:4096 - timing_s/gen:83.85599325400835 - timing_s/old_log_prob:29.828042224005912 - timing_s/adv:0.0027806370053440332 - timing_s/update_actor:110.8790036749997 - timing_s/dump_rollout_generations:0.0723893349932041 - timing_s/step:224.65131407399895 - timing_s/stop_profile:2.5244997232221067e-05 - timing_per_token_ms/update_actor:0.23205474028596837 - timing_per_token_ms/adv:5.819496719108342e-06 - timing_per_token_ms/gen:0.3198852281723341 - perf/total_num_tokens:477814 - perf/time_per_step:224.65131407399895 - perf/throughput:1063.456944308393
[36m(TaskRunner pid=929411)[0m Dumped generations to /scratch/nkw3mr/Vision-OPD-OPSA/rollouts/OPSA-Qwen3.5-4B-think/50.jsonl
[36m(TaskRunner pid=929411)[0m local_global_step_folder: /scratch/nkw3mr/Vision-OPD-OPSA/checkpoints/OPSA-Qwen3.5-4B-think/global_step_50
[36m(TaskRunner pid=929411)[0m step:50 - global_seqlen/min:482296 - global_seqlen/max:482296 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:482296 - global_seqlen/balanced_max:482296 - global_seqlen/mean:482296.0 - actor/entropy:0.0436150989116868 - perf/mfu/actor_infer:0 - opsa/selected_tokens:52428.0 - opsa/selected_fraction:0.1999969482421875 - opsa/advantage_mean:-0.5178874405732624 - opsa/sel_logp_mean:-32.46459191653315 - opsa/zero_sel_responses:1.0 - opsa/sel_entropy_mean:0.007134012412279844 - opsa/sel_entropy_max:0.19118881225585938 - opsa/sel_entropy_min:0.00030517578125 - training/rollout_probs_diff_valid:1 - training/rollout_probs_diff_max:1.0 - training/rollout_probs_diff_mean:0.9030036926269531 - training/rollout_probs_diff_std:0.29593852162361145 - training/rollout_actor_probs_pearson_corr:-0.013197635300457478 - rollout_corr/training_ppl:1213784576000.0156 - rollout_corr/training_log_ppl:27.222018662418122 - rollout_corr/kl:27.221974754254916 - rollout_corr/k3_kl:26.318984442870715 - rollout_corr/rollout_ppl:1.0000436622649431 - rollout_corr/rollout_log_ppl:4.36440621216852e-05 - rollout_corr/log_ppl_diff:27.22197517148743 - rollout_corr/log_ppl_abs_diff:27.22197517148743 - rollout_corr/log_ppl_diff_max:29.30634307861328 - rollout_corr/log_ppl_diff_min:0.00825080368667841 - rollout_corr/ppl_ratio:1213710166528.0156 - rollout_corr/chi2_token:-0.9029706697911024 - rollout_corr/chi2_seq:-1.0 - actor/pg_loss:0.5129243656992912 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.5129243656992912 - actor/vopd_loss_weighted:0.5129243656992912 - opsa/selection_level:1.0 - opsa/micro_selected_tokens:819.1875 - opsa/clipfrac:0.0 - self_distillation/num_distill_tokens:819.1875 - actor/grad_norm:3737.95361328125 - timing_s/update_actor/student_forward:28.64532484501251 - timing_s/update_actor/teacher_forward:0.0 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/loss_compute:0.02043362898984924 - timing_s/update_actor/backward:72.50105461099884 - timing_s/update_actor/optimizer_step:0.08491596899693832 - timing_s/update_actor/teacher_ema_update:2.791799488477409e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:82.0756196975708 - perf/max_memory_reserved_gb:91.09375 - perf/cpu_memory_used_gb:255.11485290527344 - actor/lr:1e-06 - training/global_step:50 - training/epoch:1 - response_length/mean:4096.0 - response_length/max:4096.0 - response_length/min:4096.0 - response_length/clip_ratio:1.0 - response_length_non_aborted/mean:4096.0 - response_length_non_aborted/max:4096.0 - response_length_non_aborted/min:4096.0 - response_length_non_aborted/clip_ratio:1.0 - response/aborted_ratio:0.0 - prompt_length/mean:3439.875 - prompt_length/max:4617.0 - prompt_length/min:3155.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - critic/advantages/mean:-0.10357590764760971 - critic/advantages/max:0.0 - critic/advantages/min:-1.0 - timing_s/start_profile:2.2419990273192525e-05 - timing_s/agent_loop/generate_sequences/min:75.0051342049992 - timing_s/agent_loop/generate_sequences/max:75.88295252798707 - timing_s/agent_loop/generate_sequences/mean:75.50346092135851 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:75.88295252798707 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:3339 - timing_s/agent_loop/slowest/response_length:4096 - timing_s/gen:82.55846230300085 - timing_s/old_log_prob:30.477332759997807 - timing_s/adv:0.0028876230062451214 - timing_s/update_actor:112.75718125699495 - timing_s/dump_rollout_generations:0.07914717099629343 - timing_s/step:225.8887498529948 - timing_s/save_checkpoint:22.92166334799549 - timing_s/stop_profile:3.201399522367865e-05 - timing_per_token_ms/update_actor:0.23379248688978335 - timing_per_token_ms/adv:5.987242287402594e-06 - timing_per_token_ms/gen:0.314935540401462 - perf/total_num_tokens:482296 - perf/time_per_step:225.8887498529948 - perf/throughput:1067.5520589535145[36m(WorkerDict pid=942995)[0m /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/verl/utils/device.py:134: FutureWarning: torch.cuda._set_allocator_settings is deprecated. Use torch._C._accelerator_setAllocatorSettings instead.
[36m(WorkerDict pid=942995)[0m   torch.cuda.memory._set_allocator_settings(f"expandable_segments:{enable}")
[36m(TaskRunner pid=929411)[0m Training Progress:  45%|████▍     | 51/114 [2:43:58<4:16:36, 244.39s/it]
[36m(WorkerDict pid=942993)[0m /sfs/weka/scratch/nkw3mr/Vision-OPD-OPSA/verl/utils/device.py:134: FutureWarning: torch.cuda._set_allocator_settings is deprecated. Use torch._C._accelerator_setAllocatorSettings instead.
[36m(WorkerDict pid=942993)[0m   torch.cuda.memory._set_allocator_settings(f"expandable_segments:{enable}")
[36m(TaskRunner pid=929411)[0m Training Progress:  46%|████▌     | 52/114 [2:47:43<4:06:36, 238.66s/it]

[36m(TaskRunner pid=929411)[0m Dumped generations to /scratch/nkw3mr/Vision-OPD-OPSA/rollouts/OPSA-Qwen3.5-4B-think/51.jsonl
[36m(TaskRunner pid=929411)[0m step:51 - global_seqlen/min:480614 - global_seqlen/max:480614 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:480614 - global_seqlen/balanced_max:480614 - global_seqlen/mean:480614.0 - actor/entropy:0.03861788629728835 - perf/mfu/actor_infer:0 - opsa/selected_tokens:52428.0 - opsa/selected_fraction:0.1999969482421875 - opsa/advantage_mean:-0.5178266801613641 - opsa/sel_logp_mean:-39.91587033646143 - opsa/zero_sel_responses:2.0 - opsa/sel_entropy_mean:0.0013402288313955069 - opsa/sel_entropy_max:0.037281036376953125 - opsa/sel_entropy_min:1.1444091796875e-05 - training/rollout_probs_diff_valid:1 - training/rollout_probs_diff_max:1.0 - training/rollout_probs_diff_mean:0.881237804889679 - training/rollout_probs_diff_std:0.32349562644958496 - training/rollout_actor_probs_pearson_corr:-0.013720034621655941 - rollout_corr/training_ppl:457608578727936.0 - rollout_corr/training_log_ppl:32.45563358186337 - rollout_corr/kl:32.45560407789367 - rollout_corr/k3_kl:31.57437622785892 - rollout_corr/rollout_ppl:1.0000296421349049 - rollout_corr/rollout_log_ppl:2.963080156816048e-05 - rollout_corr/log_ppl_diff:32.455604167300635 - rollout_corr/log_ppl_abs_diff:32.455604459200686 - rollout_corr/log_ppl_diff_max:35.59465026855469 - rollout_corr/log_ppl_diff_min:-9.34080162551254e-06 - rollout_corr/ppl_ratio:457596182069248.0 - rollout_corr/chi2_token:-0.8812206005677581 - rollout_corr/chi2_seq:-0.9831324443221092 - actor/pg_loss:0.5013039885088801 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.5013039885088801 - actor/vopd_loss_weighted:0.5013039885088801 - opsa/selection_level:1.0 - opsa/micro_selected_tokens:819.1875 - opsa/clipfrac:0.0 - self_distillation/num_distill_tokens:819.1875 - actor/grad_norm:4600.31298828125 - timing_s/update_actor/student_forward:28.663982090045465 - timing_s/update_actor/teacher_forward:0.0 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/loss_compute:0.0207556699460838 - timing_s/update_actor/backward:72.25946802191902 - timing_s/update_actor/optimizer_step:0.08485030099109281 - timing_s/update_actor/teacher_ema_update:5.233100091572851e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:82.0756196975708 - perf/max_memory_reserved_gb:91.09375 - perf/cpu_memory_used_gb:256.0335006713867 - actor/lr:1e-06 - training/global_step:51 - training/epoch:1 - response_length/mean:4096.0 - response_length/max:4096.0 - response_length/min:4096.0 - response_length/clip_ratio:1.0 - response_length_non_aborted/mean:4096.0 - response_length_non_aborted/max:4096.0 - response_length_non_aborted/min:4096.0 - response_length_non_aborted/clip_ratio:1.0 - response/aborted_ratio:0.0 - prompt_length/mean:3413.59375 - prompt_length/max:5381.0 - prompt_length/min:3111.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - critic/advantages/mean:-0.10356375575065613 - critic/advantages/max:0.0 - critic/advantages/min:-1.0 - timing_s/start_profile:2.9310001991689205e-05 - timing_s/agent_loop/generate_sequences/min:74.86559162000776 - timing_s/agent_loop/generate_sequences/max:76.38025986599678 - timing_s/agent_loop/generate_sequences/mean:75.66206409490655 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:76.38025986599678 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:3344 - timing_s/agent_loop/slowest/response_length:4096 - timing_s/gen:82.52850552198652 - timing_s/old_log_prob:30.968908776005264 - timing_s/adv:0.002773676998913288 - timing_s/update_actor:112.50217998100561 - timing_s/dump_rollout_generations:0.0720255990017904 - timing_s/step:226.09042252499785 - timing_s/stop_profile:2.393299655523151e-05 - timing_per_token_ms/update_actor:0.2340801141477477 - timing_per_token_ms/adv:5.771111534231812e-06 - timing_per_token_ms/gen:0.3148212643508397 - perf/total_num_tokens:480614 - perf/time_per_step:226.09042252499785 - perf/throughput:1062.8800517785326
[36m(TaskRunner pid=929411)[0m Dumped generations to /scratch/nkw3mr/Vision-OPD-OPSA/rollouts/OPSA-Qwen3.5-4B-think/52.jsonl
[36m(TaskRunner pid=929411)[0m step:52 - global_seqlen/min:478922 - global_seqlen/max:478922 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:478922 - global_seqlen/balanced_max:478922 - global_seqlen/mean:478922.0 - actor/entropy:0.0099936586630065 - perf/mfu/actor_infer:0 - opsa/selected_tokens:52428.0 - opsa/selected_fraction:0.1999969482421875 - opsa/advantage_mean:-0.532550742208362 - opsa/sel_logp_mean:-45.49409189745937 - opsa/zero_sel_responses:0.0 - opsa/sel_entropy_mean:0.00011906595318578184 - opsa/sel_entropy_max:0.00160980224609375 - opsa/sel_entropy_min:1.52587890625e-05 - training/rollout_probs_diff_valid:1 - training/rollout_probs_diff_max:1.0 - training/rollout_probs_diff_mean:0.9131733179092407 - training/rollout_probs_diff_std:0.28157204389572144 - training/rollout_actor_probs_pearson_corr:-0.010358697734773159 - rollout_corr/training_ppl:2.6000276311349658e+17 - rollout_corr/training_log_ppl:39.60914212465286 - rollout_corr/kl:39.609085977077484 - rollout_corr/k3_kl:38.69591706991196 - rollout_corr/rollout_ppl:1.0000559724867344 - rollout_corr/rollout_log_ppl:5.593323005524675e-05 - rollout_corr/log_ppl_diff:39.60908645391464 - rollout_corr/log_ppl_abs_diff:39.60908645391464 - rollout_corr/log_ppl_diff_max:42.850040435791016 - rollout_corr/log_ppl_diff_min:38.259483337402344 - rollout_corr/ppl_ratio:2.599846177490862e+17 - rollout_corr/chi2_token:-0.913167854771018 - rollout_corr/chi2_seq:-1.0 - actor/pg_loss:0.5318561485037208 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.5318561485037208 - actor/vopd_loss_weighted:0.5318561485037208 - opsa/selection_level:1.0 - opsa/micro_selected_tokens:819.1875 - opsa/clipfrac:0.0 - self_distillation/num_distill_tokens:819.1875 - actor/grad_norm:3388.04150390625 - timing_s/update_actor/student_forward:28.2640454290231 - timing_s/update_actor/teacher_forward:0.0 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/loss_compute:0.02046368997253012 - timing_s/update_actor/backward:72.2562577129138 - timing_s/update_actor/optimizer_step:0.08510970699717291 - timing_s/update_actor/teacher_ema_update:2.6837005862034857e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:82.0756196975708 - perf/max_memory_reserved_gb:91.09375 - perf/cpu_memory_used_gb:256.07618713378906 - actor/lr:1e-06 - training/global_step:52 - training/epoch:1 - response_length/mean:4096.0 - response_length/max:4096.0 - response_length/min:4096.0 - response_length/clip_ratio:1.0 - response_length_non_aborted/mean:4096.0 - response_length_non_aborted/max:4096.0 - response_length_non_aborted/min:4096.0 - response_length_non_aborted/clip_ratio:1.0 - response/aborted_ratio:0.0 - prompt_length/mean:3387.15625 - prompt_length/max:3964.0 - prompt_length/min:3200.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - critic/advantages/mean:-0.1065085232257843 - critic/advantages/max:0.0 - critic/advantages/min:-1.0 - timing_s/start_profile:2.4824010324664414e-05 - timing_s/agent_loop/generate_sequences/min:74.87167401899933 - timing_s/agent_loop/generate_sequences/max:76.47094624800957 - timing_s/agent_loop/generate_sequences/mean:75.48482957385932 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:76.47094624800957 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:3422 - timing_s/agent_loop/slowest/response_length:4096 - timing_s/gen:82.84384910699737 - timing_s/old_log_prob:30.272649045000435 - timing_s/adv:0.0028917990130139515 - timing_s/update_actor:112.01598180898873 - timing_s/dump_rollout_generations:0.08444368299387861 - timing_s/step:225.23552594799548 - timing_s/stop_profile:3.0181996407918632e-05 - timing_per_token_ms/update_actor:0.23389191101888976 - timing_per_token_ms/adv:6.03814193754714e-06 - timing_per_token_ms/gen:0.31602420466231296 - perf/total_num_tokens:478922 - perf/time_per_step:225.23552594799548 - perf/throughput:1063.158216236674[36m(TaskRunner pid=929411)[0m Training Progress:  46%|████▋     | 53/114 [2:51:28<3:58:27, 234.56s/it]
[36m(TaskRunner pid=929411)[0m Training Progress:  47%|████▋     | 54/114 [2:55:13<3:51:30, 231.50s/it]

[36m(TaskRunner pid=929411)[0m Dumped generations to /scratch/nkw3mr/Vision-OPD-OPSA/rollouts/OPSA-Qwen3.5-4B-think/53.jsonl
[36m(TaskRunner pid=929411)[0m step:53 - global_seqlen/min:479620 - global_seqlen/max:479620 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:479620 - global_seqlen/balanced_max:479620 - global_seqlen/mean:479620.0 - actor/entropy:0.011765995710447896 - perf/mfu/actor_infer:0 - opsa/selected_tokens:52428.0 - opsa/selected_fraction:0.1999969482421875 - opsa/advantage_mean:-0.5489882404201953 - opsa/sel_logp_mean:-51.485818646524756 - opsa/zero_sel_responses:0.0 - opsa/sel_entropy_mean:0.00013485908857546747 - opsa/sel_entropy_max:0.0012359619140625 - opsa/sel_entropy_min:1.52587890625e-05 - training/rollout_probs_diff_valid:1 - training/rollout_probs_diff_max:1.0 - training/rollout_probs_diff_mean:0.9145195484161377 - training/rollout_probs_diff_std:0.2795816957950592 - training/rollout_actor_probs_pearson_corr:-0.011768663302063942 - rollout_corr/training_ppl:4.884455797582463e+19 - rollout_corr/training_log_ppl:43.964180171489716 - rollout_corr/kl:43.96414929628372 - rollout_corr/k3_kl:43.04963570833206 - rollout_corr/rollout_ppl:1.0000309310853481 - rollout_corr/rollout_log_ppl:3.092729305062547e-05 - rollout_corr/log_ppl_diff:43.96414929628372 - rollout_corr/log_ppl_abs_diff:43.96414929628372 - rollout_corr/log_ppl_diff_max:48.186370849609375 - rollout_corr/log_ppl_diff_min:41.74592208862305 - rollout_corr/ppl_ratio:4.884390583013789e+19 - rollout_corr/chi2_token:-0.9145091809332371 - rollout_corr/chi2_seq:-1.0 - actor/pg_loss:0.5565831996500492 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.5565831996500492 - actor/vopd_loss_weighted:0.5565831996500492 - opsa/selection_level:1.0 - opsa/micro_selected_tokens:819.1875 - opsa/clipfrac:0.0 - self_distillation/num_distill_tokens:819.1875 - actor/grad_norm:2323.68359375 - timing_s/update_actor/student_forward:28.18390957293741 - timing_s/update_actor/teacher_forward:0.0 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/loss_compute:0.020491723931627348 - timing_s/update_actor/backward:71.97615912997571 - timing_s/update_actor/optimizer_step:0.08506095300253946 - timing_s/update_actor/teacher_ema_update:3.5488003049977124e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:82.0756196975708 - perf/max_memory_reserved_gb:91.09375 - perf/cpu_memory_used_gb:255.96735763549805 - actor/lr:1e-06 - training/global_step:53 - training/epoch:1 - response_length/mean:4096.0 - response_length/max:4096.0 - response_length/min:4096.0 - response_length/clip_ratio:1.0 - response_length_non_aborted/mean:4096.0 - response_length_non_aborted/max:4096.0 - response_length_non_aborted/min:4096.0 - response_length_non_aborted/clip_ratio:1.0 - response/aborted_ratio:0.0 - prompt_length/mean:3398.0625 - prompt_length/max:4002.0 - prompt_length/min:3254.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - critic/advantages/mean:-0.10979597270488739 - critic/advantages/max:0.0 - critic/advantages/min:-1.0 - timing_s/start_profile:3.265499253757298e-05 - timing_s/agent_loop/generate_sequences/min:74.32788363799045 - timing_s/agent_loop/generate_sequences/max:76.10486814499018 - timing_s/agent_loop/generate_sequences/mean:75.29672532126528 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:76.10486814499018 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:3347 - timing_s/agent_loop/slowest/response_length:4096 - timing_s/gen:82.66613787099777 - timing_s/old_log_prob:30.59390009100025 - timing_s/adv:0.003227589011657983 - timing_s/update_actor:111.57869610399939 - timing_s/dump_rollout_generations:0.07457294799678493 - timing_s/step:224.93415650899988 - timing_s/stop_profile:2.6636000256985426e-05 - timing_per_token_ms/update_actor:0.23263979005045535 - timing_per_token_ms/adv:6.729471272378097e-06 - timing_per_token_ms/gen:0.31534629009627446 - perf/total_num_tokens:479620 - perf/time_per_step:224.93415650899988 - perf/throughput:1066.1342133265782
[36m(TaskRunner pid=929411)[0m Dumped generations to /scratch/nkw3mr/Vision-OPD-OPSA/rollouts/OPSA-Qwen3.5-4B-think/54.jsonl
[36m(TaskRunner pid=929411)[0m step:54 - global_seqlen/min:478566 - global_seqlen/max:478566 - global_seqlen/minmax_diff:0 - global_seqlen/balanced_min:478566 - global_seqlen/balanced_max:478566 - global_seqlen/mean:478566.0 - actor/entropy:0.0027112746611237526 - perf/mfu/actor_infer:0 - opsa/selected_tokens:52428.0 - opsa/selected_fraction:0.1999969482421875 - opsa/advantage_mean:-0.5070872866717212 - opsa/sel_logp_mean:-56.70975432974746 - opsa/zero_sel_responses:1.0 - opsa/sel_entropy_mean:3.785010846968362e-07 - opsa/sel_entropy_max:2.6702880859375e-05 - opsa/sel_entropy_min:0.0 - training/rollout_probs_diff_valid:1 - training/rollout_probs_diff_max:1.0 - training/rollout_probs_diff_mean:0.8963359594345093 - training/rollout_probs_diff_std:0.30481868982315063 - training/rollout_actor_probs_pearson_corr:-0.011182730086147785 - rollout_corr/training_ppl:7.601433262363381e+21 - rollout_corr/training_log_ppl:48.76029045645555 - rollout_corr/kl:48.7602762005669 - rollout_corr/k3_kl:47.86394333882845 - rollout_corr/rollout_ppl:1.0000142473727465 - rollout_corr/rollout_log_ppl:1.4238133967225952e-05 - rollout_corr/log_ppl_diff:48.76027643898548 - rollout_corr/log_ppl_abs_diff:48.76027655383526 - rollout_corr/log_ppl_diff_max:53.51592254638672 - rollout_corr/log_ppl_diff_min:-3.6751930565515067e-06 - rollout_corr/ppl_ratio:7.60135771711846e+21 - rollout_corr/chi2_token:-0.8963331021368504 - rollout_corr/chi2_seq:-0.9838974215090275 - actor/pg_loss:0.5006826380267739 - actor/kl_loss:0.0 - actor/grpo_loss:0.0 - actor/vopd_loss:0.5006826380267739 - actor/vopd_loss_weighted:0.5006826380267739 - opsa/selection_level:1.0 - opsa/micro_selected_tokens:819.1875 - opsa/clipfrac:0.0 - self_distillation/num_distill_tokens:819.1875 - actor/grad_norm:3461.51318359375 - timing_s/update_actor/student_forward:27.93769439694006 - timing_s/update_actor/teacher_forward:0.0 - timing_s/update_actor/teacher_full_forward:0.0 - timing_s/update_actor/loss_compute:0.020527692991890945 - timing_s/update_actor/backward:72.24914586900559 - timing_s/update_actor/optimizer_step:0.08467359100177418 - timing_s/update_actor/teacher_ema_update:2.7076996047981083e-05 - perf/mfu/actor:0.0 - perf/max_memory_allocated_gb:82.0756196975708 - perf/max_memory_reserved_gb:91.09375 - perf/cpu_memory_used_gb:255.91294479370117 - actor/lr:1e-06 - training/global_step:54 - training/epoch:1 - response_length/mean:4096.0 - response_length/max:4096.0 - response_length/min:4096.0 - response_length/clip_ratio:1.0 - response_length_non_aborted/mean:4096.0 - response_length_non_aborted/max:4096.0 - response_length_non_aborted/min:4096.0 - response_length_non_aborted/clip_ratio:1.0 - response/aborted_ratio:0.0 - prompt_length/mean:3381.59375 - prompt_length/max:4382.0 - prompt_length/min:3155.0 - prompt_length/clip_ratio:0.0 - num_turns/min:2 - num_turns/max:2 - num_turns/mean:2.0 - critic/advantages/mean:-0.10141590982675552 - critic/advantages/max:0.0 - critic/advantages/min:-1.0 - timing_s/start_profile:3.3064992749132216e-05 - timing_s/agent_loop/generate_sequences/min:74.56180556799518 - timing_s/agent_loop/generate_sequences/max:75.63122412899975 - timing_s/agent_loop/generate_sequences/mean:75.14216734237607 - timing_s/agent_loop/tool_calls/min:0.0 - timing_s/agent_loop/tool_calls/max:0.0 - timing_s/agent_loop/tool_calls/mean:0.0 - timing_s/agent_loop/slowest/generate_sequences:75.63122412899975 - timing_s/agent_loop/slowest/tool_calls:0.0 - timing_s/agent_loop/slowest/prompt_length:3387 - timing_s/agent_loop/slowest/response_length:4096 - timing_s/gen:82.35024730399891 - timing_s/old_log_prob:30.26628208901093 - timing_s/adv:0.0028036580042680725 - timing_s/update_actor:111.62269415899937 - timing_s/dump_rollout_generations:0.07149211999785621 - timing_s/step:224.32775896399107 - timing_s/stop_profile:2.4474007659591734e-05 - timing_per_token_ms/update_actor:0.23324409623541867 - timing_per_token_ms/adv:5.85845631379595e-06 - timing_per_token_ms/gen:0.3141412632141072 - perf/total_num_tokens:478566 - perf/time_per_step:224.32775896399107 - perf/throughput:1066.6669212275665[36m(TaskRunner pid=929411)[0m Training Progress:  48%|████▊     | 55/114 [2:59:00<3:46:31, 230.36s/it]
[36m(TaskRunner pid=929411)[0m Training Progress:  49%|████▉     | 56/114 [3:02:46<3:41:19, 228.96s/it]

[36m(TaskRunner pid=929411)[0m Dumped generations to /scratch/nkw3mr/Vision-OPD-OPSA/rollouts/OPSA-Qwen3.5-4B-think/55.jsonl
